Format,AiM CSV File,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134.15,36.7582,11,-0.5221,-0.1728,1.2026,83.2827,-28.1295,116.2231,0.0029,0.1075,20.7975,38.74739528,-90.50704096,11,13,15,14,10,18,8,19,18,136.47,14.6,12,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,5440,24.7,62,25.8,69.63,77.81,9,1,0,48.93,-12.4,3,1,3,0,0,0,0.6,0,0.6,0,53.8,175.1,0,68,68,3,4,50,1186,205,-1553,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.96,100,101.7,100,100,100
134.2,36.7537,14,-0.5169,-0.1573,1.183,80.6884,-28.0811,116.2268,0.0029,0.13,20.8309,38.74739617,-90.50703522,11,13,15,13,10,18,9,19,18,136.78,14.6,12,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,5328,24.79,63,25.9,69.63,77.56,9,1,0,48.97,-12.4,3,1,3,0,0,0,0.6,0,0.6,0,53.8,175,0,68,68,3,4,50,-386,-4653,328,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.91,100,101.7,100,100,100
134.25,36.8503,14,-0.6066,-0.1186,1.2143,78.1485,-33.2079,116.2373,0.0029,0.1175,17.6612,38.74739725,-90.5070295,11,13,15,12,10,18,10,19,18,137.08,14.6,12,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,4941,22.78,55,24.9,69.63,77.21,8,1,0,48.9,-12.4,3,1,3,0,0,0,0.6,0,0.6,0,53.8,174.9,0,68,68,3,4,50,-1695,-9150,2642,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.06,100,101.7,100,100,100
134.3,36.9947,14,-0.6592,-0.0926,1.1533,76.8314,-36.2919,116.2367,0.0029,0.11,16.2237,38.74739836,-90.50702379,11,14,14,13,10,17,9,19,19,137.38,14.6,12,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,5022,18.9,55,25,69.63,75.69,8,1,0,48.88,-12.4,3,1,3,0,0,0,0.6,0,0.6,0,53.8,174.8,0,68,68,3,4,50,-1998,-5727,-247,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.11,100,101.7,100,100,100
134.35,36.8902,14,-0.6328,-0.089,1.0803,76.3434,-35.0071,116.2304,0.0029,0.1025,16.7716,38.7473995,-90.50701807,11,14,14,13,11,17,9,19,20,137.69,14.6,12,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,4972,17.86,54,24.9,69.63,73.56,8,1,0,48.88,-12.4,3,1,3,0,0,0,0.6,0,0.6,0,53.8,174.7,0,68,68,3,4,50,-2214,-1615,-3589,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,101.7,100,100,100
134.4,36.4248,14,-0.6801,-0.0335,1.0371,74.8998,-37.8014,116.2359,0.0029,0.09,15.3359,38.74740084,-90.50701259,11.1,13,13,13,12,18,9,19,19,137.99,14.6,12,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,4898,17.71,53,24.9,69.63,72.1,8,1,0,48.84,-12.4,3,1,3,0,0,0,0.6,0,0.6,0,53.8,174.6,0,68,68,3,4,50,94,-700,-1046,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,101.7,100,100,100
134.45,36.0918,14,-0.6739,-0.0085,1.0421,72.6152,-37.5227,116.2418,0.0029,0.1,15.3085,38.7474023,-90.50700702,11.1,14,14,13,11,18,10,20,18,138.3,14.6,12,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,4921,17.7,53,24.7,69.63,71.77,8,1,0,48.76,-12.4,3,1,3,0,0,0,0.6,0,0.5,0,53.8,174.5,0,68,68,3,4,50,2620,-64,2008,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,101.7,100,100,100
134.5,36.2194,14,-0.565,-0.0566,1.0342,70.3612,-31.4888,116.2478,0.0029,0.1,18.3065,38.74740405,-90.50700162,11.1,14,14,13,11,18,10,19,18,138.6,14.6,12.1,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,4967,17.7,54,24.9,69.63,71.82,8,1,0,48.73,-12.4,3,1,3,0,0,0,0.6,0,0.5,0,53.8,174.4,0,68,68,3,4,50,1791,1051,1846,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,101.7,100,100,100
134.55,35.9863,14,-0.5081,-0.0711,1.0199,68.2648,-28.4142,116.2539,0.0029,0.1,20.1568,38.7474058,-90.50699631,11.1,14,14,13,10,18,10,19,19,138.9,14.6,12.1,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,4937,17.79,53,24.8,69.63,72.18,8,1,0,48.73,-12.4,3,1,3,0,0,0,0.6,0,0.6,0,53.8,174.4,0,68,68,3,4,50,589,2220,1327,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.94,100,101.7,100,100,100
134.6,35.8591,14,-0.5316,-0.062,1.0353,66.7402,-29.8372,116.2631,0.0029,0.1,19.1276,38.74740758,-90.50699101,11.1,14,14,13,11,16,10,19,17,139.21,14.6,12.1,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,4889,20.1,54,24.6,69.63,73.36,8,1,0,48.89,-12.4,3,1,3,0,0,0,0.6,0,0.6,0,53.8,174.4,0,68,68,3,4,50,1600,14963,339,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.24,100,101.7,100,100,100
134.65,35.8588,14,-0.5115,-0.0303,1.0021,66.0868,-28.8008,116.2725,0.0029,0.1,19.8158,38.7474095,-90.50698593,11.1,14,14,13,11,17,9,19,17,139.51,14.6,12.1,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,4962,23.89,56,24.8,69.63,75.76,8,1,0,49.21,-12.4,3,1,3,0,0,0,0.6,0,0.6,0,53.8,174.4,0,68,68,3,4,50,2803,28712,-690,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.54,100,101.74,100,100,100
134.7,35.8566,14,-0.5228,0.0466,1.0207,64.9049,-29.4737,116.2849,0.0029,0.1,19.3622,38.74741146,-90.50698068,11.1,14,14,14,10,19,9,19,18,139.82,14.6,12.1,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,4982,29.16,58,24.9,69.63,79.95,9,1,0,49.15,-12.4,3,1,3,0,0,0,0.6,0,0.6,0,53.8,174.4,0,68,68,3,4,50,2219,16808,647,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.84,100,101.79,100,100,100
134.75,35.9591,14,-0.5278,0.0926,1.0094,63.5254,-29.6835,116.2951,0.0029,0.1,19.2803,38.74741361,-90.5069756,11.2,13,14,13,11,17,9,19,19,140.12,14.6,12.1,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,5011,30.07,59,24.9,69.63,83.47,9,1,0,48.69,-12.4,3,1,3,0,0,0,0.6,0,0.6,0,53.8,174.4,0,68,68,3,4,50,1479,2673,2190,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.16,100,101.8,100,100,100
134.8,36.2752,14,-0.5068,0.097,1.0036,62.2424,-28.3802,116.3006,0.0029,0.1,20.343,38.74741585,-90.50697047,11.2,14,14,13,11,16,9,19,19,140.43,14.6,12.1,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,4985,30.19,59,25,69.63,83.57,9,1,0,48.56,-12.4,3,1,3,0,0,0,0.6,0,0.6,0,53.8,174.4,0,68,68,3,4,50,2767,840,1260,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.11,100,101.8,100,100,100
134.85,36.4965,14,-0.4977,0.0832,0.9544,60.696,-27.7473,116.2952,0.0029,0.1,20.934,38.74741812,-90.50696545,11.2,14,15,13,10,17,9,19,19,140.73,14.6,12.1,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,5042,30.29,59,24.9,69.63,83.04,9,1,0,48.72,-12.4,3,1,3,0,0,0,0.6,0,0.6,0,53.8,174.4,0,68,68,3,4,50,4232,76,115,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.1,100,101.8,100,100,100
134.9,36.6682,14,-0.5338,0.0733,0.8775,58.9854,-29.6481,116.2899,0.0029,0.1,19.684,38.74742067,-90.50696044,11.2,12,14,13,10,18,9,19,18,141.03,14.6,12.2,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,5066,30.3,60,25.1,69.63,83.38,9,1,0,48.86,-12.4,3,1,3,0,0,0,0.6,0,0.5,0,53.8,174.4,0,68,68,3,4,50,2122,0,-2454,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.1,100,101.8,100,100,100
134.95,36.7909,14,-0.5866,0.0847,0.8783,56.7059,-32.4799,116.2941,0.0029,0.1,18.0279,38.74742332,-90.5069556,11.2,13,15,13,11,18,9,19,18,140.98,14.6,12.2,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,5027,30.39,60,25,69.63,83.31,9,1,0,48.99,-12.4,3,1,3,0,0,0,0.6,0,0.6,0,53.8,174.4,0,68,68,3,4,50,-385,0,-5180,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.06,100,101.8,100,100,100
135,36.9924,14,-0.6398,0.1116,0.8279,55.515,-35.2927,116.2951,0.0029,0.09,16.682,38.74742594,-90.50695076,11.2,14,15,13,11,18,8,19,18,140.78,14.6,12.2,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,5097,30.4,60,25.2,69.63,83.31,9,1,0,49,-12.4,3,1,3,0,0,0,0.6,0,0.6,0,53.8,174.4,0,68,68,3,4,50,-160,0,-3625,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.01,100,101.8,100,100,100
135.05,36.9988,14,-0.6731,0.1073,0.7031,53.9497,-36.9447,116.2752,0.0029,0.09,15.9388,38.74742883,-90.50694606,11.2,15,15,13,10,18,9,19,17,140.57,14.6,12.2,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,5124,30.4,60,25.2,69.63,83.05,9,1,0,48.9,-12.4,3,1,3,0,0,0,0.6,0,0.6,0,53.8,174.4,0,68,68,3,4,50,304,0,-1697,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.96,100,101.8,100,100,100
135.1,36.9772,14,-0.6356,0.1136,0.5967,51.5746,-34.7247,116.2624,0.0029,0.09,16.9479,38.74743172,-90.50694148,11.2,14,14,13,10,18,9,19,17,140.37,14.6,12.2,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,5156,30.67,60,25.2,69.63,83.59,9,1,0,48.87,-12.39,3,1,3,0,0,0,0.6,0,0.6,0,53.8,174.4,0,68,68,3,4,50,302,-10758,-834,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.91,100,101.8,100,100,100
135.15,37.1334,14,-0.5942,0.1142,0.5995,50.0301,-32.2966,116.2684,0.0029,0.09,18.299,38.74743483,-90.5069369,11.2,14,14,12,11,17,10,19,17,140.17,14.6,12.2,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,5123,34.37,60,25.2,69.63,85.18,9,1,0,48.91,-12.38,3,1,3,0,0,0,0.6,0,0.6,0,53.8,174.4,0,68,68,3,4,50,259,-22452,-63,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.97,100,101.8,100,100,100
135.2,37.5667,15,-0.5807,0.1142,0.6063,48.9832,-31.4017,116.2814,0.0029,0.09,19.0401,38.74743794,-90.50693244,11.2,14,14,13,11,16,10,19,17,139.96,14.6,12.2,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,5189,41.23,61,25.4,69.63,87.38,9,1,0,48.94,-12.38,3,1,3,0,0,0,0.6,0,0.6,0,53.8,174.4,0,68,68,3,4,50,584,-11566,-356,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.07,100,101.8,100,100,100
135.25,37.8953,14,-0.558,0.1392,0.6006,47.5953,-30.0183,116.2926,0.0029,0.0825,20.0919,38.74744121,-90.506928,11.2,15,14,13,12,17,9,18,17,139.76,14.6,12.2,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,5283,43.09,62,25.5,69.63,89.01,9,1,0,48.98,-12.39,3,1,3,0,0,0,0.6,0,0.6,0,53.8,174.4,0,68,68,3,4,50,941,1285,-741,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.1,100,101.8,100,100,100
135.3,38.2031,14,-0.5242,0.1846,0.5894,45.8274,-28.0161,116.2983,0.0029,0.085,21.7025,38.74744463,-90.50692363,11.2,15,14,13,13,17,9,18,18,139.55,14.6,12.2,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,5306,43.66,62,25.6,69.63,89.18,10,1,0,48.94,-12.4,3,1,3,0,0,0,0.6,0,0.6,0,53.8,174.4,0,68,68,3,4,50,2847,1962,48,0,10,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.1,100,101.8,100,100,100
135.35,38.5383,14,-0.4891,0.2105,0.5954,44.3211,-25.9184,116.2972,0.0029,0.08,23.6649,38.74744819,-90.50691942,11.2,14,14,13,11,18,9,19,18,139.35,14.6,12.2,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,5348,43.97,62,25.5,69.63,89.03,10,1,0,48.83,-12.4,3,1,3,0,0,0,0.6,0,0.6,0,53.8,174.4,0,68,68,3,4,50,4888,1580,939,0,10,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.06,100,101.8,100,100,100
135.4,38.9536,14,-0.4468,0.2271,0.5195,43.1301,-23.4484,116.2952,0.0029,0.08,26.4396,38.74745181,-90.50691516,11.2,13,14,13,10,18,10,19,18,139.14,14.6,12.2,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,5391,44.09,63,25.8,69.63,89.1,10,1,0,48.67,-12.4,3,1,3,0,0,0,0.6,0,0.6,0,53.8,174.4,0,68,68,3,4,50,3451,607,1729,0,10,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.01,100,101.8,100,100,100
135.45,39.1285,14,-0.4512,0.2328,0.5339,42.6036,-23.4404,116.303,0.0029,0.08,26.5673,38.74745551,-90.50691088,11.2,12,14,13,10,17,10,19,18,138.94,14.6,12.2,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,5537,44.1,63,26,69.63,89.34,10,1,0,48.47,-12.4,3,1,3,0,0,0,0.6,0,0.6,0,53.8,174.4,0,68,68,3,4,50,1627,-432,2508,0,10,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.96,100,101.8,100,100,100
135.5,39.4871,14,-0.4269,0.2303,0.5522,40.8648,-21.9541,116.3172,0.0029,0.08,28.626,38.74745928,-90.5069067,11.2,14,14,13,10,18,10,18,18,138.74,14.6,12.2,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,5505,44.19,63,25.9,69.63,89.52,9,1,0,48.61,-12.39,3,1,3,0,0,0,0.6,0,0.6,0,53.8,174.4,0,68,68,3,4,50,1313,-278,1387,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.91,100,101.8,100,100,100
135.55,40.0196,14,-0.4193,0.212,0.5466,39.5375,-21.3414,116.3291,0.0029,0.08,29.8449,38.74746323,-90.5069027,11.2,13,14,13,10,18,9,18,18,138.53,14.6,12.2,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,5573,44.2,63,26.2,69.63,88.76,9,1,0,49.08,-12.38,3,1,3,0,0,0,0.7,0,0.6,0,53.8,174.4,0,68,68,3,4,50,1130,-21,102,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.86,100,101.8,100,100,100
135.6,40.6095,14,-0.4581,0.2171,0.5312,39.0242,-23.1061,116.3191,0.0029,0.08,27.9719,38.74746723,-90.50689859,11.2,12,14,14,10,18,9,19,18,138.33,14.6,12.2,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,5603,44.29,63,26.2,69.63,88.65,9,1,0,49.08,-12.38,3,1,3,0,0,0,0.7,0,0.6,0,53.8,174.4,0,68,68,3,4,50,3277,-592,-119,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.81,100,101.8,100,100,100
135.65,40.9952,14,-0.4402,0.2133,0.4893,38.069,-21.9938,116.3256,0.0029,0.08,29.6656,38.74747134,-90.50689459,11.2,14,14,14,10,19,9,19,18,138.12,14.6,12.2,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,5697,44.39,63,26.4,69.63,88.93,9,1,0,48.65,-12.39,3,1,3,0,0,0,0.7,0,0.6,0,53.8,174.4,0,68,68,3,4,50,5626,-1235,-248,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.8,100,101.8,100,100,100
135.7,41.0719,14,-0.4329,0.2047,0.4267,36.9353,-21.4362,116.3142,0.0029,0.08,30.4941,38.74747547,-90.50689066,11.1,15,14,14,10,19,9,19,18,137.92,14.6,12.2,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,5747,44.68,64,26.8,69.63,89.2,9,1,0,48.62,-12.4,3,1,3,0,0,0,0.7,0,0.6,0,53.8,174.4,0,68,68,3,4,50,2652,-694,-1322,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.8,100,101.8,100,100,100
135.75,41.3209,14,-0.4403,0.1988,0.3866,35.6496,-21.6141,116.3064,0.0029,0.08,30.4265,38.74747974,-90.50688689,11.1,15,14,13,10,19,9,19,19,137.72,14.6,12.2,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,5773,44.7,64,26.8,69.63,88.88,9,1,0,48.94,-12.4,3,1,3,0,0,0,0.7,0,0.6,0,53.8,174.4,0,68,68,3,4,50,-784,-51,-2478,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.76,100,101.8,100,100,100
135.8,41.8868,14,-0.4674,0.1988,0.3795,34.1259,-22.7539,116.3111,0.0029,0.08,29.2982,38.74748415,-90.50688318,11.1,14,14,13,12,17,8,19,18,137.51,14.6,12.2,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,5916,44.79,64,27.2,69.63,88.63,9,1,0,48.92,-12.4,3,1,3,0,0,0,0.7,0,0.7,0,53.8,174.4,0,68,68,3,4,50,-617,0,-1388,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.71,100,101.8,100,100,100
135.85,42.2082,14,-0.4998,0.1959,0.3145,32.9607,-24.1319,116.3058,0.0029,0.08,27.8372,38.74748867,-90.50687951,11.1,14,15,13,11,18,9,19,18,137.31,14.6,12.1,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,5924,44.98,64,27.2,69.63,88.4,9,1,0,48.59,-12.4,3,1,3,0,0,0,0.7,0,0.6,0,53.8,174.4,0,68,68,3,4,50,-136,0,-103,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.66,100,101.8,100,100,100
135.9,42.528,14,-0.5179,0.2081,0.3051,32.1464,-24.8011,116.2997,0.0029,0.08,27.2914,38.74749325,-90.50687594,11.1,14,15,12,10,19,9,19,18,137.1,14.6,12.1,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,6027,45.18,64,27.5,69.63,88.07,9,1,0,48.66,-12.4,3,1,3,0,0,0,0.7,0,0.6,0,53.8,174.4,0,68,68,3,4,50,-242,0,473,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.61,100,101.8,100,100,100
135.95,42.9363,14,-0.5331,0.2292,0.277,30.6884,-25.315,116.2926,0.0029,0.08,26.994,38.74749792,-90.50687256,11.1,15,15,11,11,18,9,19,19,136.9,14.6,12.1,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,6147,45.2,64,27.9,69.63,87.52,9,1,0,49.11,-12.4,3,1,3,0,0,0,0.7,0,0.6,0,53.8,174.4,0,68,68,3,4,50,-398,0,987,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.56,100,101.8,100,100,100
